ID;Start time;Completion time;Email;Name;Last modified time;"Ποια είναι η ηλικιακή σας ομάδα;
";"Ποιο είναι το φύλο σας;
";"Ποια είναι η επαγγελματική σας ιδιότητα;
";"Έχετε προηγούμενη εμπειρία με την τεχνητή νοημοσύνη;
";"Έχετε ασχοληθεί ποτέ με επενδύσεις ή συναλλαγές κρυπτονομισμάτων;
";Αυτόνομη οδήγηση;Αυτόνομη πτήση (σε εμπορικά αεροσκάφη);Υγειονομική περίθαλψη (διάγνωση ή θεραπεία);Συναλλαγές και επενδύσεις;Διαχείριση προσωπικών χρημάτων;"Θα εμπιστευόσασταν ένα μοντέλο τεχνητής νοημοσύνης να διαχειριστεί εξ ολοκλήρου τις επενδύσεις σας;
";"Τι πιστεύετε ότι είναι το μεγαλύτερο πλεονέκτημα της τεχνητής νοημοσύνης στις επενδύσεις;
";"Ποιο θεωρείτε το μεγαλύτερο μειονέκτημα της τεχνητής νοημοσύνης στις επενδύσεις;
";"Πιστεύετε ότι η τεχνητή νοημοσύνη είναι πιο αξιόπιστη από τους ανθρώπους στις επενδύσεις;
";"Ποιον θα εμπιστευόσασταν περισσότερο για τη διαχείριση των επενδύσεών σας;
";"Σε ποια από τις ακόλουθες καταστάσεις θεωρείτε ότι η τεχνητή νοημοσύνη υπερέχει σε σχέση με τους ανθρώπους;
";"Σε ποιες από τις ακόλουθες καταστάσεις θεωρείτε ότι οι άνθρωποι υπερέχουν σε σχέση με την τεχνητή νοημοσύνη;";"Θα ήσασταν πρόθυμοι να χρησιμοποιήσετε ένα συνδυαστικό μοντέλο όπου η τεχνητή νοημοσύνη συνεργάζεται με έναν άνθρωπο επενδυτή;
";"Θεωρείτε ότι η τεχνητή νοημοσύνη θα αντικαταστήσει πλήρως τους ανθρώπινους επενδυτές στο μέλλον;
";"Τι σας ανησυχεί περισσότερο σχετικά με τη χρήση της τεχνητής νοημοσύνης στις επενδύσεις;
";"Θεωρείτε την τεχνητή νοημοσύνη δίκαιη και αντικειμενική στη λήψη αποφάσεων;
";"Θα πληρώνατε για τη χρήση μιας υπηρεσίας τεχνητής νοημοσύνης για τη διαχείριση των επενδύσεών σας;
";"Ποιο ποσοστό των συνολικών επενδύσεών σας θα ήσασταν πρόθυμοι να αφήσετε στη διαχείριση μιας τεχνητής νοημοσύνης;
";Ταχύτητα λήψης αποφάσεων;Ακρίβεια προβλέψεων;Ανθεκτικότητα σε στρεσογόνες συνθήκες;Εμπιστοσύνη στη διαχείριση μεγάλων χρηματικών ποσών;"Θα εμπιστευόσασταν την τεχνητή νοημοσύνη να λαμβάνει επενδυτικές αποφάσεις σε μια οικονομική κρίση;
"
212;1/4/25 19:24:30;1/4/25 19:28:18;anonymous;;;41-50;Άνδρας;Επαγγελματίας στον τομέα των οικονομικών;Ελάχιστη;Όχι;2;1;1;2;2;Όχι;"Αποφυγή συναισθηματικών λαθών;";"Εξάρτηση από δεδομένα του παρελθόντος;";Όχι;Έναν έμπειρο επενδυτή;"Αποφυγή απάτης;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;";Δεν είμαι σίγουρος/η;Όχι;"Αδυναμία κατανόησης σύνθετων συνθηκών αγοράς;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Όχι;1-25%;2;3;2;1;Όχι
213;1/4/25 20:15:16;1/4/25 20:33:26;anonymous;;;21-30;Άνδρας;Επαγγελματίας στον τομέα του λιανικού εμπορίου ;Ελάχιστη;Όχι;3;4;4;4;3;Ίσως;"Αποφυγή συναισθηματικών λαθών;Ταχύτερη ανάλυση δεδομένων;";"Εξάρτηση από δεδομένα του παρελθόντος;Έλλειψη διαφάνειας στη λήψη αποφάσεων;";Εξαρτάται από την περίπτωση;Κανέναν;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;Λήψη ηθικών αποφάσεων;";Ναι;Ίσως;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;Χρήση αναξιόπιστων δεδομένων;";Ναι, τις περισσότερες φορές;Εξαρτάται από το κόστος;26-50%;5;4;4;3;Δεν είμαι σίγουρος/η
214;1/4/25 20:46:13;1/4/25 20:50:49;anonymous;;;41-50;Γυναίκα;ΔΗΜΟΣΙΟΣ ΥΠΑΛΛΗΛΟΣ;Καθόλου;Όχι;1;1;4;3;1;Όχι;"Ταχύτερη ανάλυση δεδομένων;Αποφυγή συναισθηματικών λαθών;";"Εξάρτηση από δεδομένα του παρελθόντος;Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Όχι;Έναν έμπειρο επενδυτή;"Γρήγορη ανάλυση δεδομένων;";"Λήψη ηθικών αποφάσεων;Προσαρμογή σε μη αναμενόμενες καταστάσεις;";Ναι;Ίσως;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;Ανησυχίες για ασφάλεια και ιδιωτικότητα;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Όχι;1-25%;4;4;3;2;Όχι
215;1/4/25 21:59:42;1/4/25 22:05:44;anonymous;;;31-40;Γυναίκα;Ιδιωτική υπάλληλος στον τομέα λιανικού εμποριου;Ελάχιστη;Όχι;2;1;1;2;2;Όχι;"Ταχύτερη ανάλυση δεδομένων;Πρόβλεψη τάσεων της αγοράς;";"Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;Έλλειψη διαφάνειας στη λήψη αποφάσεων;";Εξαρτάται από την περίπτωση;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;Ανίχνευση επενδυτικών ευκαιριών;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);Προσαρμογή σε μη αναμενόμενες καταστάσεις;Δημιουργικότητα στις στρατηγικές επενδύσεων;";Ναι;Ναι;"Ανησυχίες για ασφάλεια και ιδιωτικότητα;Αδυναμία κατανόησης σύνθετων συνθηκών αγοράς;";Ναι, τις περισσότερες φορές;Εξαρτάται από το κόστος;26-50%;3;3;4;3;Όχι
216;1/5/25 2:03:51;1/5/25 2:08:31;anonymous;;;41-50;Άνδρας;Shipping;Μέτρια;Όχι;3;1;1;3;3;Ίσως;"Ταχύτερη ανάλυση δεδομένων;Πρόβλεψη τάσεων της αγοράς;";"Εξάρτηση από δεδομένα του παρελθόντος;";Ναι;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;Ανίχνευση επενδυτικών ευκαιριών;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);";Ναι;Όχι;"Χρήση αναξιόπιστων δεδομένων;";Ναι, τις περισσότερες φορές;Ναι;1-25%;5;3;5;2;Δεν είμαι σίγουρος/η
217;1/5/25 17:47:00;1/5/25 17:50:22;anonymous;;;Κάτω από 20;Γυναίκα;Φοιτητής/Φοιτήτρια;Ελάχιστη;Όχι;3;3;5;2;1;Όχι;"Ταχύτερη ανάλυση δεδομένων;Αποφυγή συναισθηματικών λαθών;";"Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;";Όχι;Έναν έμπειρο επενδυτή;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);Δημιουργικότητα στις στρατηγικές επενδύσεων;Λήψη ηθικών αποφάσεων;";Όχι;Όχι;"Κίνδυνος τεχνικών σφαλμάτων;Ανησυχίες για ασφάλεια και ιδιωτικότητα;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Όχι;1-25%;5;3;5;2;Όχι
218;1/5/25 17:46:16;1/5/25 18:01:04;anonymous;;;21-30;Γυναίκα;Φοιτητής/Φοιτήτρια;Ελάχιστη;Όχι;3;2;3;3;1;Ίσως;"Ταχύτερη ανάλυση δεδομένων;Αποφυγή συναισθηματικών λαθών;";"Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Εξαρτάται από την περίπτωση;Την τεχνητή νοημοσύνη;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);Προσαρμογή σε μη αναμενόμενες καταστάσεις;Δημιουργικότητα στις στρατηγικές επενδύσεων;Λήψη ηθικών αποφάσεων;";Ναι;Ίσως;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;Κίνδυνος τεχνικών σφαλμάτων;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Εξαρτάται από το κόστος;1-25%;4;3;5;2;Δεν είμαι σίγουρος/η
219;1/5/25 18:49:29;1/5/25 18:54:26;anonymous;;;31-40;Άνδρας;Εστίαση ;Μέτρια;Ναι, περιστασιακά;1;1;1;1;1;Ίσως;"Αποφυγή συναισθηματικών λαθών;";"Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Εξαρτάται από την περίπτωση;Κανέναν;"Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;Δημιουργικότητα στις στρατηγικές επενδύσεων;";Δεν είμαι σίγουρος/η;Ναι;"Ανησυχίες για ασφάλεια και ιδιωτικότητα;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Όχι;1-25%;3;4;3;3;Δεν είμαι σίγουρος/η
220;1/5/25 20:36:42;1/5/25 20:40:22;anonymous;;;31-40;Γυναίκα;Επαγγελματίας στον τομέα των οικονομικών;Μέτρια;Όχι;4;3;4;4;4;Όχι;"Ταχύτερη ανάλυση δεδομένων;";"Έλλειψη διαφάνειας στη λήψη αποφάσεων;";Εξαρτάται από την περίπτωση;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;";Ναι;Ναι;"Ανησυχίες για ασφάλεια και ιδιωτικότητα;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Ναι;51-75%;4;4;4;3;Όχι
221;1/6/25 15:35:29;1/6/25 15:39:28;anonymous;;;31-40;Γυναίκα;Eκπαιδευτικος;Ελάχιστη;Όχι;2;2;3;2;2;Όχι;"Αποφυγή συναισθηματικών λαθών;";"Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Εξαρτάται από την περίπτωση;Και τα δύο εξίσου;"Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;Αποφυγή απάτης;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;";Δεν είμαι σίγουρος/η;Ίσως;"Κίνδυνος τεχνικών σφαλμάτων;Χρήση αναξιόπιστων δεδομένων;";Όχι, οι αποφάσεις της μπορεί να επηρεάζονται από προκαταλήψεις στα δεδομένα;Εξαρτάται από το κόστος;1-25%;4;4;5;4;Δεν είμαι σίγουρος/η
222;1/6/25 18:37:34;1/6/25 18:38:34;anonymous;;;31-40;Γυναίκα;Φοιτητής/Φοιτήτρια;Ελάχιστη;Όχι;3;3;3;3;3;Όχι;"Αποφυγή συναισθηματικών λαθών;Πρόβλεψη τάσεων της αγοράς;";"Εξάρτηση από δεδομένα του παρελθόντος;";Όχι;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;";"Λήψη ηθικών αποφάσεων;";Όχι;Ίσως;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;";Ναι, πάντα;Ναι;51-75%;3;3;3;3;Ναι
223;1/6/25 19:39:35;1/6/25 19:43:36;anonymous;;;21-30;Άνδρας;Φοιτητής/Φοιτήτρια;Ελάχιστη;Ναι, περιστασιακά;5;3;2;3;3;Ίσως;"Αποφυγή συναισθηματικών λαθών;Καλύτερη διαχείριση κινδύνου;";"Έλλειψη διαφάνειας στη λήψη αποφάσεων;Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;";Όχι;Έναν έμπειρο επενδυτή;"Γρήγορη ανάλυση δεδομένων;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);Προσαρμογή σε μη αναμενόμενες καταστάσεις;Λήψη ηθικών αποφάσεων;";Ναι;Όχι;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;Κίνδυνος τεχνικών σφαλμάτων;";Όχι, οι αποφάσεις της μπορεί να επηρεάζονται από προκαταλήψεις στα δεδομένα;Εξαρτάται από το κόστος;1-25%;5;3;5;3;Όχι
224;1/7/25 8:58:24;1/7/25 9:01:57;anonymous;;;31-40;Άνδρας;Chef;Ελάχιστη;Όχι;5;2;2;2;1;Ίσως;"Αποφυγή συναισθηματικών λαθών;";"Εξάρτηση από δεδομένα του παρελθόντος;";Εξαρτάται από την περίπτωση;Έναν έμπειρο επενδυτή;"Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;Γρήγορη ανάλυση δεδομένων;";"Δημιουργικότητα στις στρατηγικές επενδύσεων;Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);";Δεν είμαι σίγουρος/η;Ναι;"Κίνδυνος τεχνικών σφαλμάτων;Χρήση αναξιόπιστων δεδομένων;";Όχι, οι αποφάσεις της μπορεί να επηρεάζονται από προκαταλήψεις στα δεδομένα;Όχι;1-25%;5;3;5;2;Δεν είμαι σίγουρος/η
225;1/7/25 9:01:20;1/7/25 9:03:58;anonymous;;;Άνω των 50;Γυναίκα;Επαγγελματίας στον τομέα των οικονομικών;Ελάχιστη;Όχι;2;2;3;1;1;Όχι;"Ταχύτερη ανάλυση δεδομένων;Αποφυγή συναισθηματικών λαθών;";"Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Όχι;Έναν έμπειρο επενδυτή;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);Λήψη ηθικών αποφάσεων;";Δεν είμαι σίγουρος/η;Ναι;"Κίνδυνος τεχνικών σφαλμάτων;Αδυναμία κατανόησης σύνθετων συνθηκών αγοράς;";Ναι, τις περισσότερες φορές;Όχι;0% (Καθόλου);5;3;4;2;Όχι
226;1/7/25 13:07:15;1/7/25 13:10:27;anonymous;;;21-30;Άνδρας;Επαγγελματίας στον τομέα της τεχνολογίας;Προχωρημένη;Όχι;3;3;4;4;4;Όχι;"Ταχύτερη ανάλυση δεδομένων;Αποφυγή συναισθηματικών λαθών;";"Εξάρτηση από δεδομένα του παρελθόντος;Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;";Εξαρτάται από την περίπτωση;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;Λήψη αποφάσεων χωρίς συναισθηματική επιρροή;";"Προσαρμογή σε μη αναμενόμενες καταστάσεις;Δημιουργικότητα στις στρατηγικές επενδύσεων;";Ναι;Όχι;"Κίνδυνος τεχνικών σφαλμάτων;Χρήση αναξιόπιστων δεδομένων;";Όχι, καθώς ο προγραμματισμός της μπορεί να περιέχει προκαταλήψεις ή σφάλματα;Εξαρτάται από το κόστος;1-25%;5;3;4;2;Όχι
227;1/7/25 21:39:05;1/7/25 21:42:25;anonymous;;;21-30;Γυναίκα;Φοιτητής/Φοιτήτρια;Καθόλου;Όχι;3;3;3;2;4;Ίσως;"Αποφυγή συναισθηματικών λαθών;Ταχύτερη ανάλυση δεδομένων;";"Ευπάθεια σε τεχνικά σφάλματα ή παραβιάσεις;Δυσκολία προσαρμογής σε μη αναμενόμενες συνθήκες;";Ναι;Και τα δύο εξίσου;"Γρήγορη ανάλυση δεδομένων;Ανίχνευση επενδυτικών ευκαιριών;";"Ερμηνεία μη ποσοτικών δεδομένων (π.χ. συναισθήματα της αγοράς);";Ναι;Ναι;"Έλλειψη διαφάνειας στη λήψη αποφάσεων;";Ναι, τις περισσότερες φορές;Εξαρτάται από το κόστος;1-25%;3;2;3;3;Δεν είμαι σίγουρος/η
